tweet_id,user_id,conversation_id,content,posted_on
1339925291607703553,2364181634,,Reading an amazing article in the latest Proceedings of the @RoyalHistSoc by Kathryn Gleadle and Ryan Hanley about… https://t.co/J6CJkZHKXl,2020-12-18 13:27:38
1381948916317442052,1081371956094648322,,@ethereal_healer Whew you reading me like a book 😭,2021-04-13 12:34:31
1353192360180498432,1184264492051509248,,I'll take watching d sunset over a movie most of d time https://t.co/QcKuv1xOqx,2021-01-24 04:06:14
1381948907643678720,1061967975924682753,,tier ranking every bts album 💜 https://t.co/5lM2C43BPj #books #reading,2021-04-13 12:34:29
1381948901545115650,164835370,,I love the rush I get from reading two books at once https://t.co/TIosYoqptj,2021-04-13 12:34:28
1381948877700362243,1341321989810573312,,"16. God there’s so many things I could put for this one. Picnic in a dense forest, watching shitty movies together… https://t.co/rDHA130fAK",2021-04-13 12:34:22
1381626694516150272,1223092195072233472,,"downloading movies and not watching any of them is like my new ""buy books and not read"" thing",2021-04-12 15:14:08
1381944062824054788,491174326,,"🧠📖 Did you know reading can benefit our wellbeing and improve our mood?

Join us and the @InstituteMH for a discuss… https://t.co/0fwUB0fXXz",2021-04-13 12:15:14
1381948811086606340,938884899783761921,1381944062824054788,"Join on 20th April for a webinar on reading for mental health.

What books have you been reading recently to improv… https://t.co/o39u88FooW",2021-04-13 12:34:06
1381945377645977602,1355083322125287426,,when i said the cars franchise is a big part of my life im not even joking i even made fanarts of the 3rd movie aft… https://t.co/DffGr1I6xN,2021-04-13 12:20:27
1381948802337148933,719173199133413376,,"list book online new all book free | the walking dead, vol.4 (2016)
https://t.co/XR2GMmVD6Q",2021-04-13 12:34:04
1381948793462030340,719176245867483136,,Read The Hidden Oracle (The Trials of Apollo Book 1) #Kindle #Free #Amazon #Books #Romance #Reading #Book  https://t.co/FXVWUeoeln,2021-04-13 12:34:02
1381948786327617546,1064184179099865088,,i’m reading that book such a fun age &amp; already have very strong opinions on what i assume is the main love interest… https://t.co/BG9e06Wzg5,2021-04-13 12:34:00
1381888763006160898,1110105054,,"This endorsement for my book is very exciting for me - I've been reading @RichardDawkins since 'The Selfish Gene',… https://t.co/cGyzUYoxaI",2021-04-13 08:35:30
1381780281699356675,1308705573211258880,,"#tuesdaymotivations the book 📖 Jeene Ki Rah (way of living)
Is worthy of being kept in every home 🏡 . By reading 📚… https://t.co/yeL3tlYhEX",2021-04-13 01:24:26
1381948755574931457,839292681088040960,,"Even if you wanted to read books, how would you identify which ones are worth reading and which ones are drivel? Wi… https://t.co/hoOAakZnD1",2021-04-13 12:33:53
1381948751636467716,839292681088040960,,Does that negate the stupidity of some of the information out there? Of course not. But it does mean that the sneer… https://t.co/hXE9pMOels,2021-04-13 12:33:52
1381948750323650560,1344001815814270976,,Also I regret watching FMA cuz I assumed brotherhood was the sequel. My blood boils knowing that I wasted 2 months… https://t.co/j63q56kLq8,2021-04-13 12:33:52
1381861071007449088,1182045394559217666,,Watching an almost 4 hour long movie like https://t.co/gJfiCSkf4m,2021-04-13 06:45:27
1381948745332318211,731839426079408128,,"my family watching horror movies together:

my whole family to me: how could you even sleep by yourself at the cree… https://t.co/hmk5Efx3UM",2021-04-13 12:33:50
1381711556208173057,23092239,,"This Wednesday 4/14 at 8pm ET, QT's New American Voices (NAV) Online Play Reading Series Spring 2021 continues with… https://t.co/w4L9JL0jGH",2021-04-12 20:51:20
1381948742937497604,906075805,,@4Man_urboi @OlawaleNedved @renoomokri @MBuhari He understands better now. U know how it feels when PHCN strikes wh… https://t.co/lFMcQ3UZzL,2021-04-13 12:33:50
1381948738986369035,1614118298,,"“My alma mater was books, a good library.... I could spend the rest of my life reading, just satisfying my curiosity.” 
― Malcolm X",2021-04-13 12:33:49
1381702325719326721,246178914,,Last night’s  7.30 worth watching. With @latingle in iview https://t.co/B9a3uybZfd,2021-04-12 20:14:39
1381591396922974210,1245747691507707905,,"Catherine Zeta Jones one favourite movie is Om Shanti Om 

Michael Douglas : in Christmas our country everybody sin… https://t.co/UoYGNkh4ri",2021-04-12 12:53:52
1381948719046664192,1284487196406239233,,Currently reading the manga series Oboreru knife or best known as Drowning love. The movie was great but i prefer t… https://t.co/RhnU5XkxpS,2021-04-13 12:33:44
1381948715045380099,60286584,,feel good series? The Bureau of Magical Things - really needed this after accidentally watching a horror flick,2021-04-13 12:33:43
1381311530956808192,16242009,,Karnan is a slap on the face of caste fanatics who perpetuate the vile system of graded inequality. When rights of… https://t.co/zyCqCTc80R,2021-04-11 18:21:47
1381943569963868160,3076365314,1381311530956808192,"After watching the movie, now I understand @harishkrishna 's stance on violence from the oppressed. The very act of… https://t.co/OZtMzPCEnw",2021-04-13 12:13:17
1381948701371854848,1234328983598030850,,THREE! I'm 3 books behind. Not to mention the 2 books on finances and business that I'm behind on. I have to figure… https://t.co/zUhNq25nod,2021-04-13 12:33:40
1381948699903844355,1234328983598030850,,I think I'll take a personal week this week. That coronavirus report and Bitcoin report can wait a few days. I want… https://t.co/TFZBa52ZcB,2021-04-13 12:33:40
1381948693520211969,47235506,,@wavy_rell23 Yea I didn't know if I could finish after watching that episode. It's definitely a traumatizing series lbvs,2021-04-13 12:33:38
1381948685769146371,2737240982,,watching a TV movie where a woman is learning how to walk again and she finally made her few steps alone and oof. I… https://t.co/Af0cDYTbal,2021-04-13 12:33:36
1381859737969381379,1241707376652107778,,I literally cried for an hour straight while reading Life's Too Short by @AuthorAbbyJim. Easily one of the best boo… https://t.co/9zkiCJzw2j,2021-04-13 06:40:09
1379623040003178498,899589158028558337,,"The true way of living can only be adopted by reading this book Jeene ki Rah (Way of Living), written by Sant Rampa… https://t.co/GFbgDBZJmt",2021-04-07 02:32:19
1381948665154179072,1250420138307809281,,"@MelioraHenning Yes, I expected no less from you. I may be easier to unsettle maybe, but if I watch a movie that do… https://t.co/DjDIg5YBrL",2021-04-13 12:33:31
1381755303264411648,255603662,,I’ve held this post back [reading the room] in solidarity with SVG. I even had to ask someone if I should post this… https://t.co/3cuau4ltkC,2021-04-12 23:45:10
1381942901899292679,105273243,,"While watching 'I Confess' for our next episode of HitchPod (our podcast on Alfred Hitchcock movies),… https://t.co/OBMpxEKAEk",2021-04-13 12:10:37
1381948619734065152,59320657,,These books I be reading are juicyyyyyyy...,2021-04-13 12:33:20
1381948614386331653,989666598,,"@RodwellSam I learned recorder from this book. I won’t hear a word against it, or the recorder in general! It’s muc… https://t.co/8qiGY9S1Ff",2021-04-13 12:33:19
1381619255234473990,971050685860139009,,The @UniofReading Spring Children's Lecture is taking place online on the 27th April at 16:30. Climate Change in An… https://t.co/v7P02euwew,2021-04-12 14:44:34
1381948593381203975,1420848229,,@Chaantellie i really enjoy my ipad for mostly reading and watching movies! i try to keep it to fun stuff rather th… https://t.co/0007KOmsDC,2021-04-13 12:33:14
1381329533597409280,708254988091285504,,"🤗 #WritingCommunity! 🤗 It’s a #WriterLift! 🤗

Drop a book #Link, #blog, #gif or whatever you've got. Like &amp; RT fell… https://t.co/wpsRquVmzS",2021-04-11 19:33:19
1381948583738478592,15218484,,"me: i hate my normie upstairs neighbours they’re so loud

also me: yells “I HATE THIS” every morning as i get out o… https://t.co/PbWFltdutj",2021-04-13 12:33:12
1381631602694950913,2520997446,,idk why i like horror aesthetics so much considering i am physically incapable of watching horror movies or playing… https://t.co/IUDBI5Bnpr,2021-04-12 15:33:38
1381948570706776070,1379982361853624320,,"@tyswitchlight it’s been a few days since I’ve read, idk what’s going w me. like i finished the book i was reading on sunday but like idk 🥲",2021-04-13 12:33:09
1381948549907283978,14291597,,I'm watching Venom (2018) https://t.co/uvuftMk4Le #trakt,2021-04-13 12:33:04
1381622293391085569,70162917,,i can't watch war movies without thinking about how the horses didn't sign up for any of that,2021-04-12 14:56:38
1381948524930142211,1266806820670185472,1381622293391085569,I be watching war movies and think “ damn so this is how my brother @ohMalvo got down when he fought in Iraq!? “ 😭😭😭 https://t.co/Ann7Vvbrad,2021-04-13 12:32:58
1381948520312102915,923420719735697409,,"Watching a movie that quoted “dont imagine war as men killing men, think it as a state of mind.......”..............",2021-04-13 12:32:57
1381890724166270978,1503016518,,"PAGES is incredibly proud to launch today ""Past Global Changes Horizons"", a 60-page magazine directed at teenagers… https://t.co/UIndqmPbwu",2021-04-13 08:43:17
1381937599661637640,335856524,1381890724166270978,PAGES made it again--getting together an international team of paleoresearchers who speak to a wide audience in a c… https://t.co/5XhfnGT6rK,2021-04-13 11:49:33
1381496771466076165,2862763921,,"Do not reduce the reward of your fast by backbiting, insulting people, watching shameless movies, listening to musi… https://t.co/h4CxmHpVyQ",2021-04-12 06:37:51
1381948492097142786,1947128378,,Check out our next FREE cold reading! - https://t.co/jLOJz1A94f https://t.co/6k0M3JVnwv,2021-04-13 12:32:50
1381948489685344258,895849624019193859,,"Finally, watched this movie. I regret that day when I fall asleep(b/c of heavy meal) while watching this movie. I s… https://t.co/xjzNJI8xXr",2021-04-13 12:32:49
1381925162765934595,19586325,,"Waterstones Children's Laureate @CressidaCowell doesn't stop! 

Not only is she launching her… https://t.co/DCN3VCXsCr",2021-04-13 11:00:08
1381948472220282889,1157868050047094784,,"So I've done watching ATOTS Yesterday and the series is a Treasure, I love it so much. A lot of morals too. 

#atots #ataleofthousandstars",2021-04-13 12:32:45
1381948464809005058,776183790762852352,,@Malarkey_10 @martin_compston @sevmccaig77 Could be - right you back to watching all the series 😂😂,2021-04-13 12:32:44
1381937258723442688,2585715259,,"So many books, so little time! Your library team’s to-read lists cover a wide range of subjects and genres. What ar… https://t.co/X6IG3jYmx8",2021-04-13 11:48:12
1381873601188667394,1295871526584176640,,For all the Erica lovers be ready our queen is working very hard to make us proud so no shaking . We are going to b… https://t.co/5u4IN9nuGr,2021-04-13 07:35:15
1381948457104109571,858379591,,@shelby_criswell Happy birthday u book reading nerd,2021-04-13 12:32:42
1381948453253742594,895118100,,I was watching that deeply depressing Woody Allen/Mia Farrow documentary last night and there’s this highly qualifi… https://t.co/VTtrCWJNT0,2021-04-13 12:32:41
1381660559360294915,2796768947,,@KoreanScreenCom's extensive list is loaded with pulpy genre movie gems. It's essential reading for any cinema die-… https://t.co/WcFyf3eqpG,2021-04-12 17:28:42
1381682485185110022,1153325126022287366,,"Why is my favorite series fandom always fighting for our fucking lives. How do we have shipping wars, endeavor outl… https://t.co/2pmd4G3uD6",2021-04-12 18:55:49
1381948404679458819,723848949132480516,,"For the last five years or so, I've circled around this novel, attempting on several occasions to try and read it,… https://t.co/VvO2fP8ruG",2021-04-13 12:32:29
1381947594532773891,2602707057,,"Let's settle this .

Rt                                   Like https://t.co/9ajgUY8oPq",2021-04-13 12:29:16
1381948401760169989,855134521460744198,1381947594532773891,If it's a novel reading than both works well with me but if it's about chemistry than definitely the books. https://t.co/kF4QVAfyKc,2021-04-13 12:32:28
1381749035548221446,915414437456162816,,"Good morning! #WritingCommunity #5amwritersclub 

Who needs a #writerLift?

Drop your #genre, #WIP, #book link,… https://t.co/fw1UWCMnOw",2021-04-12 23:20:16
1381948367761252357,73662669,,@co2detective @DFisman they could fix a lot of immediately by opening eligibility to anyone who works outside the h… https://t.co/PFqMSXYlGo,2021-04-13 12:32:20
1381849825117827074,1904467544,,"#WritingCommunity
Do you have a book, blog website, or something else you would like everyone to know about? If so,… https://t.co/xR0c6qVmU7",2021-04-13 06:00:46
1375992034016645122,1288512755499032577,,"#आओ_होली_ऐसेमनाएं 
Jeene Ki Rah
A Must Read Book This Holi Ruined families will become prosperous after reading thi… https://t.co/SoAptov0RI",2021-03-28 02:04:00
1381948337025294342,1268203677996576770,,will there even be major character deaths in tfatws and loki ? it feels off watching a series where no one dies every damn episode,2021-04-13 12:32:13
1381943433280024578,770186696,,Aswat Nissa's Feminist book club is back with a new book for this month. We will be reading and discussing… https://t.co/AvgdbwEiNF,2021-04-13 12:12:44
1375997454756155398,1288512755499032577,,"#आओ_होली_ऐसेमनाएं 
This Holi
A DEVOTEE, WHO ON READING THE BOOK ""JEENE KI RAAH"" WILL TAKE INITIATION AND WORSHIP AC… https://t.co/4vx1JQnfUi",2021-03-28 02:25:32
1381948288841158656,728048323,,"@FergusCraig I'm reading a Michael Connelly book. The tagline is ""Crime never sleeps"". Every time I see it I hear D… https://t.co/dUk2I3m9jf",2021-04-13 12:32:02
1381948254930210823,1323375347031805955,,@thehill Hope he's got tons of money put aside for all their plastic surgery. I won't be watching any of his movies.,2021-04-13 12:31:53
1381948251037831173,1350241531890786304,,halfway through reading a rlly good book and i’m afraid of finishing it and not finding another good book that leav… https://t.co/uSvcOhg4u3,2021-04-13 12:31:53
1381948241743257603,1325343760406863872,,"After watching the web series, you also want to see what is in it, there is a lot of discussion.  Very good web ser… https://t.co/Y8Yz9hIfvj",2021-04-13 12:31:50
1381948226736164866,2879166809,,"@JordanPeele Hey Jordan, I am a big fan from your comedy skits with Keenan. I love your movies and I just finished… https://t.co/dHy7wwQdu3",2021-04-13 12:31:47
1381948220620730369,65323222,,"@skrw0n Hi! What I do naman is I have this notebook with me when reading, then kapag may striking note, i jot it do… https://t.co/6wrEqAuJVf",2021-04-13 12:31:45
1381948215801507841,1303071538904616960,,Why is everyone sleeping with their bosses in all the series i am watching,2021-04-13 12:31:44
1381948213272383492,250359994,,@BerkoRich You took this video right now .. coz I am watching the Kalybos movie 🤣,2021-04-13 12:31:44
1381870099598962690,1014138290448973824,,"Why do I miss the old days when we were innocent kids watching Disney movies, thinking addition equations were hard.",2021-04-13 07:21:20
1381948190744793095,1379351511524904960,,"My #TopTen #Books of 2020: 

10th: ""Seven Days"" by @Alexlakeauthor published by @HarperCollinsUK

A brilliantly ten… https://t.co/W9B7ffapbE",2021-04-13 12:31:38
1381759176225918976,16648821,,"teachers, book club people, others who may be interested in discussion questions for The Sky Blues: I got you. (act… https://t.co/io5avDp10W",2021-04-13 00:00:34
1381948180078661632,2397759192,,@Iron_Cub @StorgieRS Like reading but no need for a book. Also stops walking being too boring,2021-04-13 12:31:36
1381948166656962571,1196879805481963526,,You came to jump watch and take bats and Me all done watching movies,2021-04-13 12:31:32
1381948149988663299,983099272101941248,,@RoseMargaux1 I’ve been watching a French series called Black Spot. Hope you like it 👀 https://t.co/AoXqiBCLms,2021-04-13 12:31:28
1381948148197756932,1190063016689176576,,@ruperttherabb18 I'm alright.  Same here.  It's 56°F right now and will be around 73°F.  I'll have to start reading… https://t.co/WWw3lt418e,2021-04-13 12:31:28
1381948119852662787,1107334290357059584,,"Twitter friends! Now that bookshops are open I'm desperate to go and buy some books, but I have a goldfish attentio… https://t.co/GFWHNK7k8g",2021-04-13 12:31:21
1381948109098512387,1097877636066496513,,@_mexodus_ Reading?  Why do you think the book stores were left untouched,2021-04-13 12:31:19
1381948096163250176,1372914796912328708,,@europeanhoee WHY TF ARE U WATCHING ENDGAME??! there are easier ways to make your self cry than watch a like 3 hour… https://t.co/MD2bhcUKAR,2021-04-13 12:31:16
1381948092673634305,3365859153,,I have so many books that I'm pulling digitally but not reading because I want to support them but I don't have the… https://t.co/CjYB1lzIEz,2021-04-13 12:31:15
1381905694203375619,991645500666404864,,"chenle: i played game at home for 2 weeks, ah i don’t play game, and i can’t come to the practice room, so i practi… https://t.co/ye0RpkM0ys",2021-04-13 09:42:46
1381948080585547776,1338878941059117057,,Having jowa is not my priority. BUT READING AND BUYING BOOKS ARE.,2021-04-13 12:31:12
1381948067209904132,1344245540171571203,,row put me in a reading slump i haven’t touched a single book since that monstrosity,2021-04-13 12:31:09
1381763943861993474,15985960,,The problem with reading a long book about drugs is that it starts to make you want to take drugs,2021-04-13 00:19:30
1381779129863913473,958838212637745152,,"I’m reading this fantasy novel about a multiverse that includes dragons, fey &amp; all sorts of magical creatures. So f… https://t.co/sytsLiXffb",2021-04-13 01:19:51
1381946315576315906,74698213,,"Doodle Mayhem paperback book, early reader https://t.co/JE9TSaWLAz via @Etsy 
Back in stock and full of mischievous… https://t.co/AFdD9R1FyN",2021-04-13 12:24:11
1381795902310912002,1579782475,,Just got done watching city of lies and it has to be the best movie I've seen so far this year.,2021-04-13 02:26:30
1381926066738974722,1273613327353118722,,"Hey #WritingCommunity &amp; #poetry #IndieApril let's do a #epic #writerslift
Everyone #reading this buy one #book in c… https://t.co/V28gigo2TG",2021-04-13 11:03:43
1381946399667945472,3472591457,,"Happy Tuesday starting off sharing #mimosa with @mylifeasadate at https://t.co/MpKhmattGg
 then heading to the… https://t.co/QKt2Yse7tF",2021-04-13 12:24:31
1381948003695661056,1259038248992563200,,This book has a lasting impression. https://t.co/sEE5YozJ5u @WriterRowan #crimefiction #bookstagram #books #crime… https://t.co/tI0xqK4aaa,2021-04-13 12:30:54
1381799303056855042,2784252812,,"Join my CIRCLE OF READERS and get these ebooks #FREE
📌https://t.co/Xi9oKi6MMX
Short thrillers for your reading plea… https://t.co/gzJkya0y6Z",2021-04-13 02:40:01
1381947962444578819,1027140793805328384,,@PPathole @elonmusk Look like I am watching movie,2021-04-13 12:30:44
1381947923764801542,7481892,,"CW: serial killer, murder, true crime 

Take the OJ Simpson series from ESPN. I had my own opinions of the trial at… https://t.co/foslcX4fey",2021-04-13 12:30:35
1381947862754455552,4613652982,,Finished ‘When These Mountains Burn’ by @DavidJoy_Author. Really enjoyed. Oscillates between being bleak and hopefu… https://t.co/coIN3ge5QL,2021-04-13 12:30:20
1381947858300067845,2207959018,,@curly1978 @Ls2787 Watch the end of series 5 again. Corbett’s wife is at his grave and Hastings is watching her and… https://t.co/aYM9zY4dEv,2021-04-13 12:30:19
1381810535277199362,1288541903101865984,,"The next book I am reading is Saul Alinsky's Rules for Radicals. We need to learn to organize like the left, withou… https://t.co/pPogTL9fue",2021-04-13 03:24:39
1381947823969726468,1290760234865176582,,"@HawleyMO It's hilarious watching rabid, radical conservative GOP ""souls"" wake up to woke. They struggle to wipe th… https://t.co/6zD8FVcL6l",2021-04-13 12:30:11
1381947822757527558,763449408046321670,,HOW IS IT POSSIBLE THAT @stargatecommand FILMED IN 2006 Have the same lines im going thru now season 10 word for wo… https://t.co/F5zHN9Eo99,2021-04-13 12:30:10
1381947814612135941,972083436469985280,,@DarshanRavalDZ Do you recite Hanuman chalisa while watching Horror movies ? 😂,2021-04-13 12:30:09
1381947804248109060,242442863,,@dugganjr I’ve just been reading a book by Linda Alcoff and she deals with this pretty well wrt Foucault,2021-04-13 12:30:06
1381947800934514688,809966117632561153,,"I am watching too see this series 😍
Can't wait to see @TandonRaveena
#LegacyWebShow",2021-04-13 12:30:05
1381947800573915142,33913392,,"These books should be on your reading list. They are that good!

https://t.co/j7X1aZoM1J",2021-04-13 12:30:05
1381947786317402117,4772049795,,@kimheller3 Looking forward to reading this book 💚,2021-04-13 12:30:02
1381947780244119553,813762260711723008,,I have over 20 years of experience in the writing industry and I'm the founder of Michigan Avenue Media Inc. I have… https://t.co/N1izOV4cLD,2021-04-13 12:30:00
1381947767988359169,69625007,,Sometimes I like watching movies and tv through the eyes of a child. That way I don't have to worry about needless… https://t.co/QKzhbe8khB,2021-04-13 12:29:57
1381747891748761600,3299163787,,When someone says they're reading my book but then never mentions it again I assume they hated it but I'll never as… https://t.co/J4oZzrO1Y8,2021-04-12 23:15:43
1381947744332435462,69477734,,I don't watch many comedies and the series What We Do in the Shadows has been the most enjoyable show since watchin… https://t.co/4gMJV5HjZ9,2021-04-13 12:29:52
1381704201613553672,1301261919899324422,,Just a reminder that the things Amber Heard claimed transpired are eerily similar to the movie #SecretWindow so muc… https://t.co/4M1rvILD3i,2021-04-12 20:22:07
1381947736438697986,1000435577907367936,,"Idk why i luv this movie i just cant stop watching even tho it's just full of greed, manipulation, envy, revenge, p… https://t.co/jbFNqKeecS",2021-04-13 12:29:50
1381947732043124747,1332132524160671746,,sometimes i remember i used to non-ironically like straight medias like. hsm and the other disney channel movies an… https://t.co/eYEUJjiDeB,2021-04-13 12:29:49
1381947706583646209,1183012382446096386,,Sarah Walters Night Watch  - I'm a bit late to the party I know but an absolute belter of a book! #sarahwalters #reading #WW2,2021-04-13 12:29:43
1381947692771856388,1346786306899247105,,@DeathToNimrod @zerogspot It’s a book for people who move their lips when reading the New York Post. Especially Page Six.,2021-04-13 12:29:39
1381947669581455360,932558011943477248,,i am liking the book yerin is reading/ recommended 👍 https://t.co/ojFBDPOhLi,2021-04-13 12:29:34
1380585782046515205,14936610,,@TheCastleHunter @GameOfThrones @Maisie_Williams @johnbradleywest @liamcunningham1 @GRRMspeaking Thank you for my c… https://t.co/F4uI29OB5v,2021-04-09 18:17:55
1381947653760692224,2148655453,1380585782046515205,"It's not every day the First Sword of Braavos says he liked my book 🤩Thanks @miltosyerolemou!⚔️
I'll also never for… https://t.co/IsJKz5FIqE",2021-04-13 12:29:30
1381947642528292866,326157725,,"@amarbutala Sad! When I saw people sitting in cafe without masks, going to Prithvi, watching movies, going to bars… https://t.co/SuzVYJl1nz",2021-04-13 12:29:27
1381947633653141507,120046102,,"@Alwaysagem I’m kind of not sure how I feel about season 2. I just don’t really like Anthony, and reading his book… https://t.co/jb1HheLzdz",2021-04-13 12:29:25
1381947630650060806,949250345162723328,,@ONLY_1KD Lmao it’s really a catch to just coming over and watching a movie 😂,2021-04-13 12:29:25
1381947625306488842,1345703537267924993,,Dweam @dreamwastaken hi dweam ilysm ur the best youtuber im huge fan ive been watching u since the series of manhun… https://t.co/LFdHznZ5mW,2021-04-13 12:29:23
1381947620189429774,158960200,,@RobinRoberts @GMA @BishopJakes @SJakesRoberts Looking forward to more blessings and reading the book.,2021-04-13 12:29:22
1381670801099882507,1011789524341547008,,"Out of all sports movies, soccer ones are the absolute worst https://t.co/RmaznQHfGw",2021-04-12 18:09:23
1381947608718004224,1216802325563674625,1381670801099882507,Tbf watching movies recreate sports is always much harder to enjoy if you constantly watch that sport at the highes… https://t.co/okvVG1UctL,2021-04-13 12:29:19
1381945599369560067,1299469034115796992,,"In this week's #episode we talk about #theprinceandthedressmaker and @SupergiantGames masterpiece, #Hades! We end t… https://t.co/Kk8ur96RTH",2021-04-13 12:21:20
1381665038172307465,1251305014674456578,,@ThePatsGazette I used to like Will Smith. I commit to never again watching any movie or show he is in.,2021-04-12 17:46:29
1381947569543249921,1187964483177766912,,"@thehill Not watching another one his his movies, not that I'll be missing much.",2021-04-13 12:29:10
1381739197548044289,39193208,,"""I don’t think I’ve been so beguiled by a portrait of single motherhood since reading Helen Garner’s Monkey Grip.""… https://t.co/DUQQ9npTVh",2021-04-12 22:41:10
1381947554263359494,1061316453222281218,,@NATASHA_0LSEN im watching endg*me💔 and finally got my friend to watch marvel movies,2021-04-13 12:29:06
1381947548269699072,715851681376894976,,Weve got lots of gift packs for the  little ones on our website - why not give them the gift of reading and learnin… https://t.co/t1STHeBLNO,2021-04-13 12:29:05
1289532726605778946,830969659901947904,,두번째 오피셜북 벌써 완성되었다니 (시간)빠르네요! 이번에도 되돌아보면 웃을 수 있는 추억들이 많이 있습니다! 지금은 만날 수 없는 시간들이 계속되고 있지만 오피셜북을 읽고 여러분이 웃고 계셔준다면 기쁠 것… https://t.co/nCIlTJVrhA,2020-08-01 12:05:35
1289543000167575552,1049852318244429824,1289532726605778946,"'I think I'll be happy if everyone can laugh while reading this official book!
Yoshi yoshi ne~💚' #TAEYONG… https://t.co/rhuuqnrPfV",2020-08-01 12:46:24
1381946690911920131,1352852344900214786,,"atsumu being the golden boy, perfect in everything, the standard of a good boy

or at least that's what everyone as… https://t.co/ZgqpAGhWSk",2021-04-13 12:25:41
1381947451989495816,4777663157,,"Happy Book Day to ""The Poop Song"",  published today, April 13th, 2021. May this book bring a little spark of levity… https://t.co/Q2XZ7JUSdd",2021-04-13 12:28:42
1381540035321856000,631132470,,Ever find yourself watching a Helen Hunt movie &amp; think damn what the fuck happened to my life,2021-04-12 09:29:46
1381947436067790851,1318085236475924480,,im afraid to start writing that one particular story of mine becos it somehow has a similarity with someone's book… https://t.co/o1kbmYLqW7,2021-04-13 12:28:38
1381846547344789506,1255869193993564161,,@ginatonic194 @Rachel18781 @darling_disco @JoyofSanditon @laura_sanditon @Booksnstuff2 @elsee11 @KristaW514… https://t.co/hfX02Jboch,2021-04-13 05:47:45
1381895821877243904,393505472,,"We are delighted to be partnering with the @jhalakprize and the newly launched Jhalak Children's &amp; YA Prize!

The J… https://t.co/ZzFutA18kL",2021-04-13 09:03:32
1381947415792648193,818945897073623040,,"@DrDebraSoh @megynkelly @OxfordUnion Too long to watch right now, but I will be reading the book. https://t.co/UkE5ieEwYC",2021-04-13 12:28:33
1381947409521987593,1307850022319349760,,Reading a book is 100x times better than scrolling on Facebook.,2021-04-13 12:28:32
1381947393529290755,1028994225654956032,,"""how to get women like james bond"" i was watching a bond movie the other week and in that movie bond insists on mak… https://t.co/f4CUlYZwJ8",2021-04-13 12:28:28
1381850902311616513,30767393,,"The greatest part of a writer’s time is spent in reading, in order to write; a man will turn over half a library to… https://t.co/lvTozuKTLB",2021-04-13 06:05:03
1381947316999966722,255368318,,"Wish I had BBW confidence! The moment I get on top, look down and see my stomach I’m ready to stop everything and g… https://t.co/Fkp5sRlrLo",2021-04-13 12:28:10
1381947311396425728,947507215551918081,,"@Holdthemaccoun9 @CiCiAdams_ As do I. But, with two screwed up feet I have loads of time for reading.  Winter month… https://t.co/VaLmDlPAOh",2021-04-13 12:28:09
1381947298461184003,34569606,,"With lockdown easing one of the most exciting things has happened. @newsfromnowhere's doors are OPEN again!

Don't… https://t.co/PoBfsupbsE",2021-04-13 12:28:05
1381840292798676997,1369666775240089603,,"Rich people have small TVs and big libraries, and poor people have small libraries and big TVs.",2021-04-13 05:22:53
1381947270233534467,1109209463280594947,1381840292798676997,"I learn more by watching tv than reading, watching tv everything is simplified and straight to the point meanwhile… https://t.co/oLYAOYnf0w",2021-04-13 12:27:59
1381947240072290304,22983338,,@orbuch this is on my reading list https://t.co/kn8AUev1qU,2021-04-13 12:27:52
1381947221621542914,887356293652107264,,@taesmug Ikr.... there's just no way anyone was watching the movie seriously,2021-04-13 12:27:47
1381947217435488256,1155249597532516352,,@KTLA I can enjoy watching movies at home.,2021-04-13 12:27:46
1381947173332381696,260848365,,What was the last book that you got lost in? I love losing track of time when I get sucked into something I can't p… https://t.co/dGgQxN3YJd,2021-04-13 12:27:36
1381947165887594500,316676768,,"@bungarsargon Ok, thanks! Looking forward to reading your book.",2021-04-13 12:27:34
1381946298270588931,456576852,,"Jane Eyre is such a fabulous book! I loved the reading, and thank you so much to @rowancoleman @brontemysteries  fo… https://t.co/8TmNYbfONB",2021-04-13 12:24:07
1381947147977957380,43292517,,"Clue 2: I studied English Lang and Lit at Queen's Uni, Belfast. During time there I was inspired to write poetry af… https://t.co/IMMeaf5zqR",2021-04-13 12:27:30
1381947134086279168,1304300015444140032,,"@monsterstocks1 1. Tape Reading and Market Tactics: The Three Steps to Successful Stock Trading

2. The Battle For… https://t.co/uvvw0uVRWr",2021-04-13 12:27:26
1381681049332285440,1270239773249150980,,"An amazing #scifi #book by @authorsarahkatz. Don't miss it!! Soon and in Greek! 
https://t.co/938QK1ySJ4

#books… https://t.co/4adkDy2c4f",2021-04-12 18:50:07
1301834785363550211,541781561,,Watching these guys watching Hellraiser (1987) SHOCKING MOVIE REACTION! FIRST TIME WATCHING! - IS AN ABSOLUTE JOY.… https://t.co/rgceBKCT2p,2020-09-04 10:49:34
1381947083993837570,25419146,,"Congratulations to #NewYorkTimes bestselling author @JackCarrUSA on the publication of his fourth novel, the highly… https://t.co/hPVAlNsKTD",2021-04-13 12:27:14
1381947077601730563,46946560,,"""Reading is dreaming with open eyes."" YoYo 

#books https://t.co/auBggDO08u
#quote",2021-04-13 12:27:13
1381947057854816260,884749763416997889,,"I am loving Kang Sora these days and I like Jeon Yeo Bin especially after watching Vincenzo eps, I'm gonna watch their movie next 🤩",2021-04-13 12:27:08
